character_id,skill_slug,skill_name,skill_form,skill_type,skill_tag,energy_gen,skill_point_cost,wb_single,wb_aoe,wb_bounce,max_level,description
hook,base_ack_look_at_this_mess,Ack! Look at This Mess!,base,Technique,Maze ATK,0,0,60,0,0,1,"Immediately attacks the enemy. Upon entering battle, Hook deals Fire DMG equal to 50% of her ATK to a random enemy. In addition, there is a 100% base chance to inflict Burn on every enemy for 3 turn(s). When afflicted with Burn, enemies will take Fire DoT equal to 50% of Hook's ATK at the beginning of each turn."
hook,base_boom_here_comes_the_fire,Boom! Here Comes the Fire!,base,Ultimate,Single ATK,5,0,90,0,0,15,"Deals Fire DMG equal to 480% of Hook's ATK to one designated enemy. After using Ultimate, the next Skill to be used is Enhanced, which deals DMG to one designated enemy and enemies adjacent to it."
hook,enhanced_hey_remember_hook,Hey! Remember Hook?,enhanced,Skill,Blast,30,1,60,0,30,15,"Deals Fire DMG equal to 350% of Hook's ATK to one designated enemy, with a 100% base chance to Burn them for 2 turn(s). Additionally, deals Fire DMG equal to 100% of Hook's ATK to enemies adjacent to it. When afflicted with Burn, enemies will take Fire DoT equal to 81.25% of Hook's ATK at the beginning of each turn."
huohuo,base_banner_stormcaller,Banner: Stormcaller,base,Basic ATK,Single ATK,20,0,30,0,0,10,Deals Wind DMG equal to 70% of Huohuo's Max HP to a target enemy.
huohuo,base_talisman_protection,Talisman: Protection,base,Skill,Restore,30,1,0,0,0,15,"Dispels 1 debuff(s) from a single target ally and immediately restores this ally's HP by an amount equal to 24.5% of Huohuo's Max HP plus 717.5. At the same time, restores HP for allies that are adjacent to this target ally by an amount equal to 19.6% of Huohuo's Max HP plus 574."
huohuo,base_possession_ethereal_metaflow,Possession: Ethereal Metaflow,base,Talent,Restore,0,0,0,0,0,15,"After using her Skill, Huohuo gains Divine Provision, lasting for 2 turn(s). This duration decreases by 1 turn at the start of Huohuo's every turn. If Huohuo has Divine Provision when an ally's turn starts or when an ally uses their Ultimate, restores HP for that ally by an amount equal to 5.25% of Huohuo's Max HP plus 153.75. At the same time, every ally with 50% HP percentage or lower receives healing once. When Divine Provision is triggered to heal an ally, dispel 1 debuff(s) from that ally. This effect can be triggered up to 6 time(s). Using the skill again resets the effect's trigger count."
huohuo,base_fiend_impeachment_of_evil,Fiend: Impeachment of Evil,base,Technique,Impair,0,0,0,0,0,1,"Huohuo terrorizes surrounding enemies, afflicting Horror-Struck on them. Enemies in Horror-Struck will flee away from Huohuo for 10 second(s). When entering battle with enemies in Horror-Struck, there is a 100% base chance of reducing every single enemy's ATK by 25% for 2 turn(s)."
huohuo,base_tail_spiritual_domination,Tail: Spiritual Domination,base,Ultimate,Support,5,0,0,0,0,15,"Regenerates Energy for all teammates (i.e., excluding this unit) by an amount equal to 22.5% of their respective Max Energy. At the same time, increases their ATK by 48% for 2 turn(s)."
hyacine,base_when_breeze_kisses_cirrus,When Breeze Kisses Cirrus,base,Basic ATK,Single ATK,20,0,30,0,0,10,Deals Wind DMG equal to 70% of Hyacine's Max HP to one designated enemy.
hyacine,base_love_over_the_rainbow,Love Over the Rainbow,base,Skill,Restore,30,1,0,0,0,15,"Summons memosprite Little Ica. Restores HP equal to 10% of Hyacine's Max HP plus 205 for all allies (except Little Ica), and restores HP equal to 12.5% of Hyacine's Max HP plus 256.25 for Little Ica."
hyacine,base_first_light_heals_the_world,First Light Heals the World,base,Talent,Enhance,0,0,0,0,0,15,"The memosprite Little Ica initially has Max HP equal to 50% of Hyacine's Max HP. When Hyacine or Little Ica provides healing, increases Little Ica's DMG dealt by 100% for 2 turn(s). Stacks up to 3 time(s)."
hyacine,base_day_so_right_life_so_fine,"Day So Right, Life So Fine!",base,Technique,Restore,0,0,0,0,0,1,"When the next battle starts, restores HP by an amount equal to 30% of Hyacine's Max HP plus 600 for all allies and increases Max HP by 20%, lasting for 2 turn(s)."
hyacine,base_we_who_fly_into_twilight,We Who Fly Into Twilight,base,Ultimate,Support,5,0,0,0,0,15,"Summons memosprite Little Ica. Restores HP equal to 12.5% of Hyacine's Max HP plus 256.25 for all allies (except Little Ica), and restores HP equal to 15% of Hyacine's Max HP plus 307.5 for Little Ica. Hyacine enters the ""After Rain"" state, lasting for 3 turn(s). This duration decreases by 1 at the start of Hyacine's every turn. While ""After Rain"" is active, all ally targets increase their Max HP by 37.5% plus 768.75."
hysilens,base_aeolian_mode_echoes_in_still_waters,Aeolian Mode: Echoes in Still Waters,base,Basic ATK,Single ATK,20,0,30,0,0,10,Deals Physical DMG equal to 140% of Hysilens's ATK to one designated enemy.
hysilens,base_overtone_hum_chorus_after_dark_tides,Overtone Hum: Chorus After Dark Tides,base,Skill,AoE ATK,30,1,0,30,0,15,"Has a 100% base chance to increase the DMG taken by all enemies by 25%, lasting for 3 turn(s). At the same time, deals Physical DMG equal to 175% of Hysilens's ATK to all enemies."
hysilens,base_sirenic_serenade,Sirenic Serenade,base,Talent,Impair,0,0,0,0,0,15,"When an ally target attacks, there is a 100% base chance for Hysilens to inflict the hit enemy target with one of the following states: Wind Shear, Bleed, Burn, or Shock. Priority is given to inflicting a different state. While in the Wind Shear/Burn/Shock state, at the start of each turn, the enemy target takes Wind/Fire/Lightning DoT equal to 31.25% of Hysilens's ATK for 2 turn(s). While in the Bleed state, at the start of each turn, the enemy target takes Physical DoT equal to 20% of their Max HP, up to 31.25% of Hysilens's ATK, lasting for 2 turn(s)."
hysilens,base_at_ocean_s_abode,At Ocean's Abode,base,Technique,Impair,0,0,0,0,0,1,"After using Technique, creates a Special Dimension that lasts for 20 seconds and automatically moves forward. Enemies within the Special Dimension enter the ""Soulstruck"" state. ""Soulstruck"" enemies will not attack ally targets and will follow the dimension while it persists. After entering combat with ""Soulstruck"" enemies, there is a 100% base chance to inflict each enemy target with 2 of the following states: Wind Shear/Bleed/Burn/Shock, all of which are equivalent to those provided by Hysilens's Talent effect. Only 1 Dimension Effect created by allies can exist at the same time."
hysilens,base_maelstrom_rhapsody,Maelstrom Rhapsody,base,Ultimate,AoE ATK,5,0,0,60,0,15,"Hysilens deploys a Zone that reduces enemy targets' ATK by 15% and DEF by 30%, and deals Physical DMG equal to 240% of Hysilens's ATK to all enemies. For every 1 instance of DoT taken by an enemy target within the Zone, Hysilens deals Physical DoT equal to 100% of her ATK to them. This damage triggers at the start of each turn or after one attack by an ally target, up to 8 time(s). And it cannot repeatedly trigger this effect. The Zone lasts for 3 turn(s) and this duration decreases by 1 at the start of this unit's every turn. When Hysilens gets knocked down, the Zone will also be dispelled."
jade,base_lash_of_riches,Lash of Riches,base,Basic ATK,Blast,20,0,30,0,15,10,"Deals Quantum DMG equal to 126% of Jade's ATK to one designated enemy target, and Quantum DMG equal to 42% of Jade's ATK to adjacent enemies."
jade,base_acquisition_surety,Acquisition Surety,base,Skill,Support,30,1,0,0,0,15,"Makes a single target ally become the Debt Collector and increases their SPD by 30, lasting for 3 turn(s). After the Debt Collector attacks, deals 1 instance of Quantum Additional DMG equal to 30% of Jade's ATK to each enemy target hit, and consumes the Debt Collector's HP by an amount equal to 2% of their Max HP. If the current HP is insufficient, reduces HP to 1. If Jade becomes the Debt Collector, she cannot gain the SPD boost effect, and her attacks do not consume HP. When the Debt Collector exists on the field, Jade cannot use her Skill. At the start of Jade's every turn, the Debt Collector's duration decreases by 1 turn."
jade,base_fang_of_flare_flaying,Fang of Flare Flaying,base,Talent,AoE ATK,10,0,0,30,0,15,"After Jade or the ""Debt Collector"" unit attacks, gains 1 point of Charge for each enemy target hit. Upon reaching 8 points of Charge, consumes the 8 points to launch 1 instance of Follow-Up ATK, dealing Quantum DMG equal to 150% of Jade's ATK to all enemies. This Follow-Up ATK does not generate Charge. When launching her Talent's Follow-Up ATK, Jade immediately gains 5 stack(s) of ""Pawned Asset,"" with each stack increasing CRIT DMG by 3%, stacking up to 50 times."
jade,base_visionary_predation,Visionary Predation,base,Technique,Impair,0,0,0,0,0,1,"After using the Technique, inflicts enemies within a set area with Blind Fealty for 10 second(s). Enemies inflicted with Blind Fealty will not initiate attacks on allies. When entering battle via actively attacking enemies inflicted with Blind Fealty, all enemies with Blind Fealty will enter combat simultaneously. After entering battle, deals Quantum DMG equal to 50% of Jade's ATK to all enemies, and immediately gains 15 stack(s) of Pawned Asset."
jade,base_vow_of_the_deep,Vow of the Deep,base,Ultimate,AoE ATK,5,0,0,60,0,15,"Deals Quantum DMG equal to 300% of Jade's ATK to all enemies. At the same time, Jade enhances her Talent's Follow-Up ATK, increasing its DMG multiplier by 100%. This enhancement can take effect 2 time(s)."
jiaoqiu,base_heart_afire,Heart Afire,base,Basic ATK,Single ATK,20,0,30,0,0,10,Deals Fire DMG equal to 140% of Jiaoqiu's ATK to one designated enemy target.
jiaoqiu,base_scorch_onslaught,Scorch Onslaught,base,Skill,Blast,30,1,60,0,30,15,"Deals Fire DMG equal to 187.5% of Jiaoqiu's ATK to one designated enemy target and Fire DMG equal to 112.5% of Jiaoqiu's ATK to adjacent targets, with a 100% base chance to inflict 1 stack of ""Ashen Roast"" on the primary target."
jiaoqiu,base_quartet_finesse_octave_finery,"Quartet Finesse, Octave Finery",base,Talent,Impair,0,0,0,0,0,15,"When Jiaoqiu hits an enemy with Basic ATK, Skill or Ultimate, there is a 100% base chance to inflict 1 stack of Ashen Roast on them. At 1 stack, increases DMG received by the enemy by 18.75%. Then, each subsequent stack increases this by 6.25%. Ashen Roast is capped at 5 stack(s) and lasts for 2 turn(s). When an enemy target is afflicted with Ashen Roast, they are also considered as being Burned at the same time, taking Fire DoT equal to 225% of Jiaoqiu's ATK at the start of each turn."
jiaoqiu,base_fiery_queller,Fiery Queller,base,Technique,Impair,0,0,0,0,0,1,"After using Technique, creates a Special Dimension that lasts for 15 second(s). After entering combat with enemies in this Special Dimension, deals Fire DMG equal to 100% of Jiaoqiu's ATK to all enemies, with a 100% base chance of applying 1 ""Ashen Roast"" stack. Only 1 dimension created by allies can exist at the same time."
jiaoqiu,base_pyrograph_arcanum,Pyrograph Arcanum,base,Ultimate,AoE ATK,5,0,0,60,0,15,"Sets the number of ""Ashen Roast"" stacks on enemy targets to the highest number of ""Ashen Roast"" stacks present on the battlefield. Then, activates a Zone and deals Fire DMG equal to 120% of Jiaoqiu's ATK to all enemies. While inside the Zone, enemy targets receive 18% increased Ultimate DMG, with a 65% base chance of being inflicted with 1 stack of Ashen Roast when taking action. While the Zone exists, this effect can trigger up to 6 time(s). And for each enemy target, it can only trigger once per turn. This trigger count resets every time Jiaoqiu uses Ultimate. The Zone lasts for 3 turn(s), and its duration decreases by 1 at the start of this unit's every turn. If Jiaoqiu gets knocked down, the Zone will also be dispelled."
jing_yuan,base_glistening_light,Glistening Light,base,Basic ATK,Single ATK,20,0,30,0,0,10,Jing Yuan deals Lightning DMG equal to 140% of his ATK to one designated enemy.
jing_yuan,base_rifting_zenith,Rifting Zenith,base,Skill,AoE ATK,30,1,0,30,0,15,Deals Lightning DMG equal to 125% of Jing Yuan's ATK to all enemies and increases Lightning-Lord's Hits Per Action by 2 for the next turn.
jing_yuan,base_prana_extirpated,Prana Extirpated,base,Talent,Bounce,0,0,15,0,0,15,"Summons ""Lightning-Lord"" at the start of the battle. ""Lightning-Lord"" has 60 base SPD and 3 base Hits Per Action. When the Lightning-Lord takes action, its hits are considered as Follow-Up ATKs, with each hit dealing Lightning DMG equal to 82.5% of Jing Yuan's ATK to a random single enemy, and enemies adjacent to it also receive Lightning DMG equal to 25% of the DMG dealt to the primary target enemy. The Lightning-Lord's Hits Per Action can reach a max of 10. Every time ""Lightning-Lord's"" Hits Per Action increases by 1, its SPD increases by 10. After the ""Lightning-Lord's"" action ends, its SPD and Hits Per Action return to their base values. When Jing Yuan is knocked down, the ""Lightning-Lord"" will disappear. When Jing Yuan is affected by Crowd Control debuff, the ""Lightning-Lord"" is unable to take action."
jing_yuan,base_spiritus_invocation,Spiritus Invocation,base,Technique,Enhance,0,0,0,0,0,1,"After the Technique is used, the Lightning-Lord's Hits Per Action in the first turn increases by 3 at the start of the next battle."
jing_yuan,base_lightbringer,Lightbringer,base,Ultimate,AoE ATK,5,0,0,60,0,15,Deals Lightning DMG equal to 240% of Jing Yuan's ATK to all enemies and increases Lightning-Lord's Hits Per Action by 3 for the next turn.
jingliu,base_lucent_moonglow,Lucent Moonglow,base,Basic ATK,Single ATK,20,0,30,0,0,10,Deals Ice DMG equal to 140% of Jingliu's ATK to one designated enemy.
jingliu,base_transcendent_flash,Transcendent Flash,base,Skill,Single ATK,20,1,60,0,0,15,"Deals Ice DMG equal to 250% of Jingliu's ATK to one designated enemy and obtains 1 stack(s) of ""Syzygy."""
jingliu,base_crescent_transmigration,Crescent Transmigration,base,Talent,Enhance,0,0,0,0,0,15,"When Jingliu has 2 stack(s) of Syzygy, she enters the Spectral Transmigration state with her action advanced by 100% and her CRIT Rate increased by 55%. Then, Jingliu's Skill ""Transcendent Flash"" is enhanced to ""Moon On Glacial River,"" and only this enhanced Skill is available for use in battle. When Jingliu uses an attack in the Spectral Transmigration state, she consumes HP from her teammates equal to 4% of their respective Max HP (this cannot reduce teammates' HP to lower than 1). Jingliu's ATK increases by 540% of the total HP consumed from all allies in this attack, capped at 225% of her base ATK, lasting until the current attack ends. Jingliu cannot enter the Spectral Transmigration state again until the current Spectral Transmigration state ends. Syzygy can stack up to 3 times. When Syzygy stacks become 0, Jingliu will exit the Spectral Transmigration state."
jingliu,base_shine_of_truth,Shine of Truth,base,Technique,Impair,0,0,0,0,0,1,"After using this Technique, creates a Special Dimension around Jingliu that lasts for 20 seconds, and all enemies in this Special Dimension will become Frozen. After entering combat with enemies in the Special Dimension, Jingliu immediately regenerates 15 Energy and obtains 1 stack(s) of Syzygy, with a 100% base chance of Freezing enemy targets for 1 turn(s). While Frozen, enemy targets cannot take action, and receive Ice Additional DMG equal to 80% of Jingliu's ATK at the start of every turn. Only 1 Dimension Effect created by allies can exist at the same time."
